QuestionId,QuestionTitle,QuestionBody,QuestionTags,Date,ViewCount,Score,NumberOfAnswers,AnswerId,AnswerBody
"1125446","How do you verify that users' requirements are addressed in the code you're working on?","<p>Code can be perfect, and also perfectly useless at the same time. Getting requirements right is as important as making sure that requirements are implemented correctly. </p>

<p>How do you verify that users' requirements are addressed in the code you're working on?</p>
","<requirements>","2009-07-14 13:38:02","433","1","11","1125490","<p>by using development method that often controls alignement between the implementation and the requirements.
For me, the best way is to involve a ""expert customer"" to validate and test in a interative way as often as possible the implementation ....
If you don't, you risk to have, as you said, a very beautiful soft perfectly useless....</p>
"
"1125446","How do you verify that users' requirements are addressed in the code you're working on?","<p>Code can be perfect, and also perfectly useless at the same time. Getting requirements right is as important as making sure that requirements are implemented correctly. </p>

<p>How do you verify that users' requirements are addressed in the code you're working on?</p>
","<requirements>","2009-07-14 13:38:02","433","1","11","1125495","<p>You write unit tests that expect an answer that supports the requirements.  If the requirement is to sum a set of numbers, you write</p>

<pre><code>testSumInvoice()
{
     // create invoice of 3 lines of $1, $2, $3 respectively
     Invoice myInvoice = new Invoice().addLine(1).addLine(2).addLine(3);
     assertTrue(myInvoice.getSum(), 6);
}
</code></pre>

<p>If the unit test failed, either your code is wrong or possible was changed due to some other requirement.  Now you know that there is a conflict between the two cases that needs to be resolved.  It could be as simple as updating the test code or as complex as going back to the customer with a newly discovered edge case that isn't covered by the requirements.</p>

<p>The beauty of writing unit tests is it forces you to understand what the program should do such that if you have trouble writing the unit test, you should revisit your requirements.</p>
"
"1125446","How do you verify that users' requirements are addressed in the code you're working on?","<p>Code can be perfect, and also perfectly useless at the same time. Getting requirements right is as important as making sure that requirements are implemented correctly. </p>

<p>How do you verify that users' requirements are addressed in the code you're working on?</p>
","<requirements>","2009-07-14 13:38:02","433","1","11","1125523","<p>If possible, get your users to write your acceptance tests.  This will help them think through what it means for the application to work correctly.  Break the development down into small increments that build on each other.  Expose these to the customer early (and often), getting them to use it, as others have said, but also have them run their acceptance tests. These should also be developed in tandem with the code under test.  Passing the test won't mean that you have completely fulfilled the requirements (the tests themselves may be lacking), but it will give you and the customer some confidence that you are on the right track.</p>

<p>This is just one example of where heavy customer interaction pays off when developing code.  The way to get the most assurance that you are developing the right code is having the customer participating in the development effort.</p>
"
"1125446","How do you verify that users' requirements are addressed in the code you're working on?","<p>Code can be perfect, and also perfectly useless at the same time. Getting requirements right is as important as making sure that requirements are implemented correctly. </p>

<p>How do you verify that users' requirements are addressed in the code you're working on?</p>
","<requirements>","2009-07-14 13:38:02","433","1","11","1125525","<p>you can try personas; a cohort of example users that use the system.  </p>

<p>quantify their needs, wants, and make up scenarios of what is important to them; and what they need to get done with the software.</p>

<p>most importantly- make sure that the users (the persona's) goals are met.</p>

<p>here's a <a href=""https://stackoverflow.com/questions/1108799/pos-ui-design-development-what-should-be-included-avoided/1109562#1109562"">post</a> I wrote that explains it in more detail.</p>
"
"1125446","How do you verify that users' requirements are addressed in the code you're working on?","<p>Code can be perfect, and also perfectly useless at the same time. Getting requirements right is as important as making sure that requirements are implemented correctly. </p>

<p>How do you verify that users' requirements are addressed in the code you're working on?</p>
","<requirements>","2009-07-14 13:38:02","433","1","11","1131306","<p>I don't really agree that code can be perfect...but that's outside of the real question.  You need to find out from the users prior to any design or coding is done what they want - ask them 'what does success look like', 'what do you expect when the system is complete', 'how do you expect to use it'...and video tape the response, mindmap it, or wireframe it and than give review it with them to ensure you captured the most important aspects.  You can than use those items to verify the iterative deliveries...expect the users to change their mind/needs over time and once they have 'it in their hand' (IKIWISI - I Know It When I See It)...and record any change requests in the same fashion.</p>
"
"1125446","How do you verify that users' requirements are addressed in the code you're working on?","<p>Code can be perfect, and also perfectly useless at the same time. Getting requirements right is as important as making sure that requirements are implemented correctly. </p>

<p>How do you verify that users' requirements are addressed in the code you're working on?</p>
","<requirements>","2009-07-14 13:38:02","433","1","11","15259494","<p>AlbertoPL is right: &quot;Most of the time even the users don't know what they want!&quot;</p>
<p>And if they know, they have a solution in mind and specify aspects of that solution instead of just telling the problem.</p>
<p>And if they tell you a problem, they may have other problems without being aware that these are related by having a common cause or a common solution.</p>
<p>Thus, before you implement mockups and prototypes, go and <strong>watch the use of what the customer already has or what the staff is still doing by hand</strong>.</p>
"
"1120601","What's your development environment for JBoss 5?","<p>I’m developing application with JBoss AS 5 with a special configuration according to my needs (Web container, ejb3 and JMS)</p>

<p>IDE: My Eclipse 6.5</p>

<p>Hardware: Apple macbook 2.3Ghz, 2Gb ram</p>

<p>MyEclipse hot deploy works fine, but when I need to change method’s sign or introduced new classes the system ask for a reboot of the JBoss. This slows the development process a lot. Moreover, the JBoss consumes a lot of memory (starting footprint about 500mb!). I’m wondering if there is a way to decrease the requirements for a developer environment or I just need to switch to a more powerful hardware?</p>
","<java><jboss><hardware><requirements>","2009-07-13 16:33:54","465","1","1","1120643","<p>I would suggest a more powerful hardware.</p>

<p>My computer specs</p>

<ul>
<li>Macbook pro, about the same as yours
but 2.4GHz -> NetBeans + JBoss 4.0.x</li>
<li>Hackint0sh, Quad Core 2.93GHz, 4GB
memory -> IntelliJ + JBoss 5</li>
</ul>
"
"1115575","sed in one folder","<p>i need 'sed' for some batch;</p>

<p>now there are a lot of requirements;</p>

<p>could anyone tell me how to put all the requirements and sed itself to run in one dir?? [so no need for install, that it works]</p>

<p>'Cause i need to get the batch file public, all that requirements seem to give a lot of work for the users...</p>
","<sed><requirements>","2009-07-12 08:33:56","111","-1","3","1115587","<p>I referred to <a href=""http://cygwin.com/"" rel=""nofollow noreferrer"">Cygwin</a> for your earlier question.<br>
You can copy the <code>cygwin1.dll</code> along with <a href=""http://en.wikipedia.org/wiki/Sed"" rel=""nofollow noreferrer"">sed</a> into a directory and it should work.  </p>

<p>Here is another question discussing about <a href=""https://stackoverflow.com/questions/485637/setup-standalone-cygwin-applications"">Setup of standalone cygwin applications</a>.<br>
It suggests the use of <a href=""http://unxutils.sourceforge.net/"" rel=""nofollow noreferrer"">UnixUtils</a> instead of Cygwin.</p>
"
"1115575","sed in one folder","<p>i need 'sed' for some batch;</p>

<p>now there are a lot of requirements;</p>

<p>could anyone tell me how to put all the requirements and sed itself to run in one dir?? [so no need for install, that it works]</p>

<p>'Cause i need to get the batch file public, all that requirements seem to give a lot of work for the users...</p>
","<sed><requirements>","2009-07-12 08:33:56","111","-1","3","1115594","<p>Are you talking about distributing the sed binary?</p>

<p>If so, then you could run ldd on it to see which shared libraries are required.</p>

<p>You could also recompile it from source to use static linking, and remove any external dependencies.</p>

<p>Or you could modify your script to use perl or something else that is already on the system to replace the sed functionality.</p>
"
"1115575","sed in one folder","<p>i need 'sed' for some batch;</p>

<p>now there are a lot of requirements;</p>

<p>could anyone tell me how to put all the requirements and sed itself to run in one dir?? [so no need for install, that it works]</p>

<p>'Cause i need to get the batch file public, all that requirements seem to give a lot of work for the users...</p>
","<sed><requirements>","2009-07-12 08:33:56","111","-1","3","1116363","<p>Never mind;;</p>

<p>i used something other to get what i wanted.</p>

<p>EDIT: For those who want to know how to do this without installing sed, just use a bat to exe converter to put them together into one EXE file. Or just make sure you put sed into the running directory of the batch file.</p>
"
"1087854","Is it possible to quantify scalability as a requirement?","<p>G'day,</p>

<p>I was reading the item <a href=""http://97-things.near-time.net/wiki/Quantify"" rel=""nofollow noreferrer"">Quantify</a> in the book ""97 Things Every Software Architect Should Know"" (<a href=""https://rads.stackoverflow.com/amzn/click/com/059652269X"" rel=""nofollow noreferrer"" rel=""nofollow noreferrer"">sanitised Amazon link</a>) and it got me wondering how to quantify scalability.</p>

<p>I have designed two systems for a major British broadcasting corporation that are used to:</p>

<ol>
<li>detect the country of origin for incoming HTTP requests, or</li>
<li>determine the suitable video formats for a mobile phones's screen geometry and current connection type.</li>
</ol>

<p>Both of the designs were required to provide scalability.</p>

<p>My designs for both systems are scalable horizontally behind caching load-balancing layers which are used to handle incoming requests for both of these services and distribute them across several servers which actually provide the service itself. Initial increases in service capacity are made by adding more servers behind the load-balance layer, hence the term horizontal scalability.</p>

<p>There is a limit to the scalability of this architecture however if the load balance layer starts having difficulty coping with the incoming request traffic.</p>

<p>So, is it possible to quantify scalability? Would it be an estimate of how many additional servers you could add to horizontally scale the solution?</p>
","<scalability><requirements><quantify>","2009-07-06 16:13:06","1781","2","6","1087881","<p>Here's one way:</p>

<p>""assume that a single processor can process 100 units of work per second...""</p>

<p>From <a href=""http://www.information-management.com/issues/19971101/972-1.html"" rel=""nofollow noreferrer"">http://www.information-management.com/issues/19971101/972-1.html</a></p>
"
"1087854","Is it possible to quantify scalability as a requirement?","<p>G'day,</p>

<p>I was reading the item <a href=""http://97-things.near-time.net/wiki/Quantify"" rel=""nofollow noreferrer"">Quantify</a> in the book ""97 Things Every Software Architect Should Know"" (<a href=""https://rads.stackoverflow.com/amzn/click/com/059652269X"" rel=""nofollow noreferrer"" rel=""nofollow noreferrer"">sanitised Amazon link</a>) and it got me wondering how to quantify scalability.</p>

<p>I have designed two systems for a major British broadcasting corporation that are used to:</p>

<ol>
<li>detect the country of origin for incoming HTTP requests, or</li>
<li>determine the suitable video formats for a mobile phones's screen geometry and current connection type.</li>
</ol>

<p>Both of the designs were required to provide scalability.</p>

<p>My designs for both systems are scalable horizontally behind caching load-balancing layers which are used to handle incoming requests for both of these services and distribute them across several servers which actually provide the service itself. Initial increases in service capacity are made by adding more servers behind the load-balance layer, hence the term horizontal scalability.</p>

<p>There is a limit to the scalability of this architecture however if the load balance layer starts having difficulty coping with the incoming request traffic.</p>

<p>So, is it possible to quantify scalability? Would it be an estimate of how many additional servers you could add to horizontally scale the solution?</p>
","<scalability><requirements><quantify>","2009-07-06 16:13:06","1781","2","6","1087884","<p>I think this comes down to what scalability means in a given context and therefore the answer would be <strong><em>it depends</em></strong>.</p>

<p>I've seen scalability in requirements for things that simply didn't exist yet.  For example, a new loan application tool that specifically called out needing to work on the iPhone and other mobile devices in the future.</p>

<p>I've also seen scalability used to describe potential expansion of more data centers and web servers in different areas of the world to improve performance.</p>

<p>Both examples above can be quantifiable if there is a known target for the future.  But scalability may not be quantifiable if there really is no known target or plan which makes it a moving target.</p>
"
"1087854","Is it possible to quantify scalability as a requirement?","<p>G'day,</p>

<p>I was reading the item <a href=""http://97-things.near-time.net/wiki/Quantify"" rel=""nofollow noreferrer"">Quantify</a> in the book ""97 Things Every Software Architect Should Know"" (<a href=""https://rads.stackoverflow.com/amzn/click/com/059652269X"" rel=""nofollow noreferrer"" rel=""nofollow noreferrer"">sanitised Amazon link</a>) and it got me wondering how to quantify scalability.</p>

<p>I have designed two systems for a major British broadcasting corporation that are used to:</p>

<ol>
<li>detect the country of origin for incoming HTTP requests, or</li>
<li>determine the suitable video formats for a mobile phones's screen geometry and current connection type.</li>
</ol>

<p>Both of the designs were required to provide scalability.</p>

<p>My designs for both systems are scalable horizontally behind caching load-balancing layers which are used to handle incoming requests for both of these services and distribute them across several servers which actually provide the service itself. Initial increases in service capacity are made by adding more servers behind the load-balance layer, hence the term horizontal scalability.</p>

<p>There is a limit to the scalability of this architecture however if the load balance layer starts having difficulty coping with the incoming request traffic.</p>

<p>So, is it possible to quantify scalability? Would it be an estimate of how many additional servers you could add to horizontally scale the solution?</p>
","<scalability><requirements><quantify>","2009-07-06 16:13:06","1781","2","6","1087902","<p>The proper measure of scalability (not the simplest one;-) is a set of curves defining resource demanded (CPUs, memory, storage, local bandwidth, ...), and performance (e.g. latency) delivered, as the load grows (e.g. in terms of queries per second, but other measures such as total data throughput demanded may also be appropriate for some applications).  Decision makers will typically demand that such accurate but complex measures be boiled down to a few key numbers (specific spots on some of the several curves), but I always try to negotiate for more-accurate as against simpler-to-understand measurements of such key metrics!-)</p>
"
"1087854","Is it possible to quantify scalability as a requirement?","<p>G'day,</p>

<p>I was reading the item <a href=""http://97-things.near-time.net/wiki/Quantify"" rel=""nofollow noreferrer"">Quantify</a> in the book ""97 Things Every Software Architect Should Know"" (<a href=""https://rads.stackoverflow.com/amzn/click/com/059652269X"" rel=""nofollow noreferrer"" rel=""nofollow noreferrer"">sanitised Amazon link</a>) and it got me wondering how to quantify scalability.</p>

<p>I have designed two systems for a major British broadcasting corporation that are used to:</p>

<ol>
<li>detect the country of origin for incoming HTTP requests, or</li>
<li>determine the suitable video formats for a mobile phones's screen geometry and current connection type.</li>
</ol>

<p>Both of the designs were required to provide scalability.</p>

<p>My designs for both systems are scalable horizontally behind caching load-balancing layers which are used to handle incoming requests for both of these services and distribute them across several servers which actually provide the service itself. Initial increases in service capacity are made by adding more servers behind the load-balance layer, hence the term horizontal scalability.</p>

<p>There is a limit to the scalability of this architecture however if the load balance layer starts having difficulty coping with the incoming request traffic.</p>

<p>So, is it possible to quantify scalability? Would it be an estimate of how many additional servers you could add to horizontally scale the solution?</p>
","<scalability><requirements><quantify>","2009-07-06 16:13:06","1781","2","6","1087910","<p>I think it is possible in some contexts - for example scalability of a web application could be quantified in terms of numbers of users, numbers of concurrent requests, mean and standard deviation of response time, etc. You can also get into general numbers for bandwidth and storage, transactions per second, and recovery times (for backup and DR).</p>

<p>You can also often give numbers within the application domain - let's say the system supports commenting, you can quantify what is the order of magnitude of the number of comments that it needs to be able to store.</p>

<p>It is however worth bearing in mind that not everything that matters can be measured, and not everything that can be measured matters. :-)</p>
"
"1087854","Is it possible to quantify scalability as a requirement?","<p>G'day,</p>

<p>I was reading the item <a href=""http://97-things.near-time.net/wiki/Quantify"" rel=""nofollow noreferrer"">Quantify</a> in the book ""97 Things Every Software Architect Should Know"" (<a href=""https://rads.stackoverflow.com/amzn/click/com/059652269X"" rel=""nofollow noreferrer"" rel=""nofollow noreferrer"">sanitised Amazon link</a>) and it got me wondering how to quantify scalability.</p>

<p>I have designed two systems for a major British broadcasting corporation that are used to:</p>

<ol>
<li>detect the country of origin for incoming HTTP requests, or</li>
<li>determine the suitable video formats for a mobile phones's screen geometry and current connection type.</li>
</ol>

<p>Both of the designs were required to provide scalability.</p>

<p>My designs for both systems are scalable horizontally behind caching load-balancing layers which are used to handle incoming requests for both of these services and distribute them across several servers which actually provide the service itself. Initial increases in service capacity are made by adding more servers behind the load-balance layer, hence the term horizontal scalability.</p>

<p>There is a limit to the scalability of this architecture however if the load balance layer starts having difficulty coping with the incoming request traffic.</p>

<p>So, is it possible to quantify scalability? Would it be an estimate of how many additional servers you could add to horizontally scale the solution?</p>
","<scalability><requirements><quantify>","2009-07-06 16:13:06","1781","2","6","1092372","<p>When I think of scalability I think of:</p>

<ul>
<li>performance - how responsive the app needs to be for a given load</li>
<li>how large a load the app can grow into and at what unit cost (if its per server include software, support, etc)</li>
<li>how fast you can scale the app up and how much buffer you want over peak period usage (we can add 50% more bandwidth in 2-3 hours and require a 30% buffer over planned peak usage)</li>
</ul>

<p>Redundancy is something else, but should also be included and considered.</p>
"
"1087854","Is it possible to quantify scalability as a requirement?","<p>G'day,</p>

<p>I was reading the item <a href=""http://97-things.near-time.net/wiki/Quantify"" rel=""nofollow noreferrer"">Quantify</a> in the book ""97 Things Every Software Architect Should Know"" (<a href=""https://rads.stackoverflow.com/amzn/click/com/059652269X"" rel=""nofollow noreferrer"" rel=""nofollow noreferrer"">sanitised Amazon link</a>) and it got me wondering how to quantify scalability.</p>

<p>I have designed two systems for a major British broadcasting corporation that are used to:</p>

<ol>
<li>detect the country of origin for incoming HTTP requests, or</li>
<li>determine the suitable video formats for a mobile phones's screen geometry and current connection type.</li>
</ol>

<p>Both of the designs were required to provide scalability.</p>

<p>My designs for both systems are scalable horizontally behind caching load-balancing layers which are used to handle incoming requests for both of these services and distribute them across several servers which actually provide the service itself. Initial increases in service capacity are made by adding more servers behind the load-balance layer, hence the term horizontal scalability.</p>

<p>There is a limit to the scalability of this architecture however if the load balance layer starts having difficulty coping with the incoming request traffic.</p>

<p>So, is it possible to quantify scalability? Would it be an estimate of how many additional servers you could add to horizontally scale the solution?</p>
","<scalability><requirements><quantify>","2009-07-06 16:13:06","1781","2","6","1561801","<p>""The system shall scale as to maintain a linear relationship of X for cost/user"".</p>
"
"1061784","How can I learn about writing project specs?","<p>I recently read through Code Complete, and it recommends that I create a project specification before actually coding.</p>

<p>The book didn't go very far into detail about what 'specs' are, and how they are made. Because this is a crucial part of software development, I would like to know how to create quality specs that are not too exhaustive.</p>

<p>Where can I learn more about software specifications? Or any of the other prerequisites outlined in Code Complete?</p>
","<specifications><requirements>","2009-06-30 04:50:38","1304","11","3","1061804","<p>Here's Joel's article on Function Design documents.  </p>

<p><a href=""http://www.joelonsoftware.com/articles/fog0000000036.html"" rel=""noreferrer"">http://www.joelonsoftware.com/articles/fog0000000036.html</a></p>
"
"1061784","How can I learn about writing project specs?","<p>I recently read through Code Complete, and it recommends that I create a project specification before actually coding.</p>

<p>The book didn't go very far into detail about what 'specs' are, and how they are made. Because this is a crucial part of software development, I would like to know how to create quality specs that are not too exhaustive.</p>

<p>Where can I learn more about software specifications? Or any of the other prerequisites outlined in Code Complete?</p>
","<specifications><requirements>","2009-06-30 04:50:38","1304","11","3","1061813","<p>Joel Spolsky posted the functional spec to his CoPilot application along with a brief blog post about it.
<a href=""http://www.joelonsoftware.com/articles/AardvarkSpec.html"" rel=""nofollow noreferrer"">http://www.joelonsoftware.com/articles/AardvarkSpec.html</a></p>
"
